url,country,full_date,month,name,sport,year
http://services.datasport.com/1999/lauf/Greifenseelauf,CCH,Sat 18.09.1999,09,"Int Greifenseelauf, Uster",Running,1999
http://services.datasport.com/1999/lauf/adelboden,CCH,Sun 18.07.1999,07,Adelbodenlauf,Running,1999
http://services.datasport.com/1999/lauf/altstaeter,CCH,Sat 25.09.1999,09,Altstätter Städtlilauf,Running,1999
http://services.datasport.com/1999/lauf/baden,CCH,Sun 31.10.1999,10,"Badener Limmat-Lauf, Baden",Running,1999
http://services.datasport.com/1999/lauf/basel,CCH,Sat 27.11.1999,11,Basler Stadtlauf,Running,1999
http://services.datasport.com/1999/lauf/bex,CCH,Sun 31.10.1999,10,"Course d automne des Dames, Bex",Running,1999
http://services.datasport.com/1999/lauf/biel,CCH,Fri 11.06.1999,06,"Bieler Lauftage, Biel/Bienne",Running,1999
http://services.datasport.com/1999/lauf/bielcity,CCH,Sat 21.08.1999,08,Stadtlauf Biel,Running,1999
http://services.datasport.com/1999/lauf/blenio,CCH,Mon 05.04.1999,04,"Giro Media Blenio, Dongio",Running,1999
http://services.datasport.com/1999/lauf/brienzer,CCH,Sun 17.10.1999,10,"Brienzerseelauf, Bönigen",Running,1999
http://services.datasport.com/1999/lauf/burgdorf,CCH,Sat 18.09.1999,09,"Burgdorfer Stadtlauf, Burgdorf",Running,1999
http://services.datasport.com/1999/lauf/defi,CCH,Fri 20.08.1999,08,"Défi Val-de-Travers, Couvet",Running,1999
http://services.datasport.com/1999/lauf/eiken,CCH,Sat 03.04.1999,04,"GP Fricktal, Eiken",Running,1999
http://services.datasport.com/1999/lauf/engadin,CCH,Sun 29.08.1999,08,"Engadiner Sommerlauf, Samedan",Running,1999
http://services.datasport.com/1999/lauf/escalade,CCH,Sat 04.12.1999,12,"Course de l'Escalade, Genève",Running,1999
http://services.datasport.com/1999/lauf/frauenlauf,CCH,Sun 13.06.1999,06,Schweizer Frauenlauf Bern,Running,1999
http://services.datasport.com/1999/lauf/gallen,CCH,Sat 11.09.1999,09,St. Galler Altstadtlauf,Running,1999
http://services.datasport.com/1999/lauf/gippingen,CCH,Fri 31.12.1999,12,Gippinger Stauseelauf,Running,1999
http://services.datasport.com/1999/lauf/glarus,CCH,Sat 13.11.1999,11,"Glarner Stadtlauf, Glarus",Running,1999
http://services.datasport.com/1999/lauf/gommer,CCH,Sun 12.09.1999,09,Sommer-Gommerlauf,Running,1999
http://services.datasport.com/1999/lauf/gossau,CCH,Sat 04.12.1999,12,Gossauer Weihnachtslauf,Running,1999
http://services.datasport.com/1999/lauf/grüningen,CCH,Sat 15.05.1999,05,Grüninger Volkslauf,Running,1999
http://services.datasport.com/1999/lauf/gurten,CCH,Sun 07.11.1999,11,"Gurtenclassic, Wabern",Running,1999
http://services.datasport.com/1999/lauf/hallwil,CCH,Sat 16.10.1999,10,"Hallwilerseelauf, Beinwil am See",Running,1999
http://services.datasport.com/1999/lauf/inferno,CCH,Sat 21.08.1999,08,"Inferno Halbmarathon, Mürren",Running,1999
http://services.datasport.com/1999/lauf/jungfrau,CCH,Sat 04.09.1999,09,"Jungfrau-Marathon, Interlaken",Running,1999
http://services.datasport.com/1999/lauf/kehrsatz,CCH,Sat 24.04.1999,04,"Chäsitzerlouf, Kehrsatz",Running,1999
http://services.datasport.com/1999/lauf/kerzers,CCH,Sat 20.03.1999,03,Kerzerslauf,Running,1999
http://services.datasport.com/1999/lauf/km20,CCH,Sat 24.04.1999,04,20km de Lausanne,Running,1999
http://services.datasport.com/1999/lauf/kyburg,CCH,Sat 13.11.1999,11,"Kyburglauf, Kyburg",Running,1999
http://services.datasport.com/1999/lauf/lamara,CCH,Sun 24.10.1999,10,Lausanne Marathon,Running,1999
http://services.datasport.com/1999/lauf/langenthal,CCH,Sat 20.11.1999,11,Langenthaler Stadtlauf,Running,1999
http://services.datasport.com/1999/lauf/langthun,CCH,Sat 29.05.1999,05,Thuner Langstreckenlauf,Running,1999
http://services.datasport.com/1999/lauf/laufenburg,CCH,Sat 09.10.1999,10,Stadtlauf Laufenburg,Running,1999
http://services.datasport.com/1999/lauf/luzern,CCH,Sat 24.04.1999,04,Luzerner Stadtlauf,Running,1999
http://services.datasport.com/1999/lauf/madetswil,CCH,Sun 26.09.1999,09,Madetswiler Geländelauf,Running,1999
http://services.datasport.com/1999/lauf/morat/rangliste,CCH,Sun 03.10.1999,10,Morat-Fribourg,Running,1999
http://services.datasport.com/1999/lauf/muensingen,CCH,Sat 11.09.1999,09,"Münsiger-Louf, Münsingen",Running,1999
http://services.datasport.com/1999/lauf/muri,CCH,Mon 05.04.1999,04,"Osterlauf, Muri",Running,1999
http://services.datasport.com/1999/lauf/nachtlau,CCH,Sat 24.07.1999,07,Davoser Nachtlauf,Running,1999
http://services.datasport.com/1999/lauf/romont,CCH,Sun 19.09.1999,09,"Course en fôret, Romont",Running,1999
http://services.datasport.com/1999/lauf/schloss,CCH,Sun 17.10.1999,10,Schlosslauf Rapperswil-Jona,Running,1999
http://services.datasport.com/1999/lauf/schwyz,CCH,Sat 10.04.1999,04,Schwyzer Halbmarathon,Running,1999
http://services.datasport.com/1999/lauf/sion,CCH,Sat 11.12.1999,12,Course Titzé de noël Sion,Running,1999
http://services.datasport.com/1999/lauf/steinhlzli,CCH,Sun 12.12.1999,12,"Steinhölzlilauf, Liebefeld",Running,1999
http://services.datasport.com/1999/lauf/tenero,CCH,Sun 14.11.1999,11,"Maratona Ticino, Tenero",Running,1999
http://services.datasport.com/1999/lauf/thunstadt,CCH,Sun 29.08.1999,08,"Thuner Stadtlauf, Thun",Running,1999
http://services.datasport.com/1999/lauf/thyon,CCH,Sun 01.08.1999,08,"Course pédestre Thyon-Dixence, Thyon",Running,1999
http://services.datasport.com/1999/lauf/wallisellen,CCH,Sun 07.11.1999,11,"Walliseller Lauf, Wallisellen",Running,1999
http://services.datasport.com/1999/lauf/wohlen,CCH,Sat 22.05.1999,05,Pfingstlauf Wohlen AG,Running,1999
http://services.datasport.com/1999/lauf/zinal,CCH,Sun 08.08.1999,08,"Sierre-Zinal, Sierre",Running,1999
http://services.datasport.com/1999/lauf/zolikerberg,CCH,Sun 05.09.1999,09,Zolliker Berglauf,Running,1999
http://services.datasport.com/1999/tdcn/neuchatel,CCH,Wed 19.05.1999,05,BCN Tour #6 Neuchâtel,Running,1999
http://services.datasport.com/1999/velo/appen,CCH,Sun 06.06.1999,06,Appenzell-Schwägalp-Classic,Running,1999
http://services.datasport.com/1999/waffenlauf/Wiedlisbach,CCH,Sun 02.05.1999,05,"Wiedlisbacher Läufe, Wiedlisbach",Running,1999
http://services.datasport.com/1999/zkb/affoltern,CCH,Sat 28.08.1999,08,Türlerseelauf Affoltern am Albis,Running,1999
http://services.datasport.com/1999/zkb/duebi,CCH,Sat 10.04.1999,04,GP der Stadt Dübendorf,Running,1999
http://services.datasport.com/1999/zkb/kloten,CCH,Thu 13.05.1999,05,"Flughafenlauf, Kloten",Running,1999
http://services.datasport.com/1999/zkb/maennedorf,CCH,Sat 27.03.1999,03,Männedörfler Waldlauf,Running,1999
http://services.datasport.com/1999/zkb/panorama,CCH,Sun 05.09.1999,09,"Panoramalauf, Richterswil",Running,1999
http://services.datasport.com/1999/zkb/pfaeffikersee,CCH,Sun 10.10.1999,10,"Pfäffikerseelauf, Wetzikon",Running,1999
http://services.datasport.com/1999/zkb/sihlwald,CCH,Sat 05.06.1999,06,"Sihlwaldlauf, Langnau a.A.",Running,1999
http://services.datasport.com/1999/zkb/uetliberg,CCH,Sat 23.10.1999,10,"Üetliberglauf, Zürich",Running,1999
http://services.datasport.com/1999/zkb/winterthur,CCH,Sat 29.05.1999,05,Laufsporttag Winterthur,Running,1999
http://services.datasport.com/1999/zkb/wyland,CCH,Sat 19.06.1999,06,"Wylandlauf, Andelfingen",Running,1999
http://services.datasport.com/1999/zkb/zumiker,CCH,Sat 17.04.1999,04,Zumiker-Lauf,Running,1999
http://services.datasport.com/2000/lauf/Greifenseelauf,CCH,Sat 16.09.2000,09,"Int Greifenseelauf, Uster",Running,2000
http://services.datasport.com/2000/lauf/adelboden,CCH,Sun 23.07.2000,07,Adelbodenlauf,Running,2000
http://services.datasport.com/2000/lauf/altstaeter,CCH,Sat 23.09.2000,09,Altstätter Städtlilauf,Running,2000
http://services.datasport.com/2000/lauf/basel,CCH,Sat 25.11.2000,11,Basler Stadtlauf,Running,2000
http://services.datasport.com/2000/lauf/bex,CCH,Sun 29.10.2000,10,"Course d automne des Dames, Bex",Running,2000
http://services.datasport.com/2000/lauf/biel,CCH,Fri 16.06.2000,06,"Bieler Lauftage, Biel/Bienne",Running,2000
http://services.datasport.com/2000/lauf/bielcity,CCH,Sat 26.08.2000,08,Stadtlauf Biel,Running,2000
http://services.datasport.com/2000/lauf/blenio,CCH,Mon 24.04.2000,04,"Giro Media Blenio, Dongio",Running,2000
http://services.datasport.com/2000/lauf/brienzer,CCH,Sun 15.10.2000,10,"Brienzerseelauf, Bönigen",Running,2000
http://services.datasport.com/2000/lauf/burgdorf,CCH,Sat 23.09.2000,09,"Burgdorfer Stadtlauf, Burgdorf",Running,2000
http://services.datasport.com/2000/lauf/chur,CCH,Fri 12.05.2000,05,Churer Lauf Parade,Running,2000
http://services.datasport.com/2000/lauf/defi,CCH,Fri 18.08.2000,08,"Défi Val-de-Travers, Couvet",Running,2000
http://services.datasport.com/2000/lauf/eiken,CCH,Sat 22.04.2000,04,"GP Fricktal, Eiken",Running,2000
http://services.datasport.com/2000/lauf/engadin,CCH,Sun 27.08.2000,08,"Engadiner Sommerlauf, Samedan",Running,2000
http://services.datasport.com/2000/lauf/erlenbach,CCH,Sun 28.05.2000,05,Erlenbacher Frauenlauf,Running,2000
http://services.datasport.com/2000/lauf/escalade,CCH,Sat 02.12.2000,12,"Course de l'Escalade, Genève",Running,2000
http://services.datasport.com/2000/lauf/frauenlauf,CCH,Sun 18.06.2000,06,Schweizer Frauenlauf Bern,Running,2000
http://services.datasport.com/2000/lauf/gallen,CCH,Sat 09.09.2000,09,St. Galler Altstadtlauf,Running,2000
http://services.datasport.com/2000/lauf/gippingen,CCH,Sun 31.12.2000,12,Gippinger Stauseelauf,Running,2000
http://services.datasport.com/2000/lauf/glarus,CCH,Sat 11.11.2000,11,"Glarner Stadtlauf, Glarus",Running,2000
http://services.datasport.com/2000/lauf/gommer,CCH,Sun 10.09.2000,09,Sommer-Gommerlauf,Running,2000
http://services.datasport.com/2000/lauf/gossau,CCH,Sat 02.12.2000,12,Gossauer Weihnachtslauf,Running,2000
http://services.datasport.com/2000/lauf/gruninger,CCH,Sat 03.06.2000,06,Grüninger Volkslauf,Running,2000
http://services.datasport.com/2000/lauf/gurten,CCH,Sun 05.11.2000,11,"Gurtenclassic, Wabern",Running,2000
http://services.datasport.com/2000/lauf/hallwil,CCH,Sat 14.10.2000,10,"Hallwilerseelauf, Beinwil am See",Running,2000
http://services.datasport.com/2000/lauf/inferno,CCH,Sat 19.08.2000,08,"Inferno Halbmarathon, Mürren",Running,2000
http://services.datasport.com/2000/lauf/jungfrau,CCH,Sat 02.09.2000,09,"Jungfrau-Marathon, Interlaken",Running,2000
http://services.datasport.com/2000/lauf/kehrsatz,CCH,Sat 29.04.2000,04,"Chäsitzerlouf, Kehrsatz",Running,2000
http://services.datasport.com/2000/lauf/kerzers,CCH,Sat 18.03.2000,03,Kerzerslauf,Running,2000
http://services.datasport.com/2000/lauf/km20,CCH,Sat 29.04.2000,04,20km de Lausanne,Running,2000
http://services.datasport.com/2000/lauf/kyburg,CCH,Sat 11.11.2000,11,"Kyburglauf, Kyburg",Running,2000
http://services.datasport.com/2000/lauf/lamara,CCH,Sun 22.10.2000,10,Lausanne Marathon,Running,2000
http://services.datasport.com/2000/lauf/langenthal,CCH,Sat 18.11.2000,11,Langenthaler Stadtlauf,Running,2000
http://services.datasport.com/2000/lauf/langthun,CCH,Sat 27.05.2000,05,Thuner Langstreckenlauf,Running,2000
http://services.datasport.com/2000/lauf/laufenburg,CCH,Sat 07.10.2000,10,Stadtlauf Laufenburg,Running,2000
http://services.datasport.com/2000/lauf/lenzburg,CCH,Sat 20.05.2000,05,Lenzburger Stadtlauf,Running,2000
http://services.datasport.com/2000/lauf/luzern,CCH,Sat 06.05.2000,05,Luzerner Stadtlauf,Running,2000
http://services.datasport.com/2000/lauf/madetswil,CCH,Sun 24.09.2000,09,Madetswiler Geländelauf,Running,2000
http://services.datasport.com/2000/lauf/morat,CCH,Sun 01.10.2000,10,Morat-Fribourg,Running,2000
http://services.datasport.com/2000/lauf/muensingen,CCH,Sat 09.09.2000,09,"Münsiger-Louf, Münsingen",Running,2000
http://services.datasport.com/2000/lauf/muri,CCH,Mon 24.04.2000,04,"Osterlauf, Muri",Running,2000
http://services.datasport.com/2000/lauf/nachtlau,CCH,Sat 22.07.2000,07,Davoser Nachtlauf,Running,2000
http://services.datasport.com/2000/lauf/romont,CCH,Sun 17.09.2000,09,"Course en fôret, Romont",Running,2000
http://services.datasport.com/2000/lauf/schloss,CCH,Sun 15.10.2000,10,Schlosslauf Rapperswil-Jona,Running,2000
http://services.datasport.com/2000/lauf/schwyz,CCH,Sat 15.04.2000,04,Schwyzer Halbmarathon,Running,2000
http://services.datasport.com/2000/lauf/sion,CCH,Sat 09.12.2000,12,Course Titzé de noël Sion,Running,2000
http://services.datasport.com/2000/lauf/steinhlzli,CCH,Sun 10.12.2000,12,"Steinhölzlilauf, Liebefeld",Running,2000
http://services.datasport.com/2000/lauf/tdcn,CCH,Wed 03.05.2000,05,BCN Tour Noiraigue,Running,2000
http://services.datasport.com/2000/lauf/tenero,CCH,Sun 12.11.2000,11,"Maratona Ticino, Tenero",Running,2000
http://services.datasport.com/2000/lauf/thunstadt,CCH,Sun 27.08.2000,08,"Thuner Stadtlauf, Thun",Running,2000
http://services.datasport.com/2000/lauf/thyon,CCH,Sun 06.08.2000,08,"Course pédestre Thyon-Dixence, Thyon",Running,2000
http://services.datasport.com/2000/lauf/toess,CCH,Tue 27.06.2000,06,"Töss-Stafette, Winterthur",Running,2000
http://services.datasport.com/2000/lauf/wallisellen,CCH,Sun 05.11.2000,11,"Walliseller Lauf, Wallisellen",Running,2000
http://services.datasport.com/2000/lauf/winterthur,CCH,Sun 28.05.2000,05,Winterthur Marathon,Running,2000
http://services.datasport.com/2000/lauf/wohlen,CCH,Sat 10.06.2000,06,Pfingstlauf Wohlen AG,Running,2000
http://services.datasport.com/2000/lauf/zinal,CCH,Sun 13.08.2000,08,"Sierre-Zinal, Sierre",Running,2000
http://services.datasport.com/2000/lauf/zolikerberg,CCH,Sun 03.09.2000,09,Zolliker Berglauf,Running,2000
http://services.datasport.com/2000/velo/appen,CCH,Sun 04.06.2000,06,Appenzell-Schwägalp-Classic,Running,2000
http://services.datasport.com/2000/waffenlauf/Wiedlisbach,CCH,Sun 07.05.2000,05,"Wiedlisbacher Läufe, Wiedlisbach",Running,2000
http://services.datasport.com/2000/zkb/affoltern,CCH,Sat 09.09.2000,09,Türlerseelauf Affoltern am Albis,Running,2000
http://services.datasport.com/2000/zkb/flughafen,CCH,Thu 01.06.2000,06,"Flughafenlauf, Kloten",Running,2000
http://services.datasport.com/2000/zkb/gpduebendorf,CCH,Sat 08.04.2000,04,GP der Stadt Dübendorf,Running,2000
http://services.datasport.com/2000/zkb/maennedorf,CCH,Sat 25.03.2000,03,Männedörfler Waldlauf,Running,2000
http://services.datasport.com/2000/zkb/panorama,CCH,Sun 03.09.2000,09,"Panoramalauf, Richterswil",Running,2000
http://services.datasport.com/2000/zkb/pfaeffikersee,CCH,Sun 08.10.2000,10,"Pfäffikerseelauf, Wetzikon",Running,2000
http://services.datasport.com/2000/zkb/sihlwald,CCH,Sat 17.06.2000,06,"Sihlwaldlauf, Langnau a.A.",Running,2000
http://services.datasport.com/2000/zkb/uetliberg,CCH,Sat 21.10.2000,10,"Üetliberglauf, Zürich",Running,2000
http://services.datasport.com/2000/zkb/winterthur,CCH,Sat 23.09.2000,09,Laufsporttag Winterthur,Running,2000
http://services.datasport.com/2000/zkb/wyland,CCH,Sat 24.06.2000,06,"Wylandlauf, Andelfingen",Running,2000
http://services.datasport.com/2000/zkb/zhneujahr,CCH,Sat 08.01.2000,01,"Dietiker Neujahrslauf, Dietikon",Running,2000
http://services.datasport.com/2000/zkb/zumiker,CCH,Sat 15.04.2000,04,Zumiker-Lauf,Running,2000
http://services.datasport.com/2001/lauf/Greifenseelauf,CCH,Sat 22.09.2001,09,"Int Greifenseelauf, Uster",Running,2001
http://services.datasport.com/2001/lauf/adelboden,CCH,Sun 22.07.2001,07,Adelbodenlauf,Running,2001
http://services.datasport.com/2001/lauf/altstaeter,CCH,Sat 22.09.2001,09,Altstätter Städtlilauf,Running,2001
http://services.datasport.com/2001/lauf/baden,CCH,Sat 24.03.2001,03,"Badener Limmat-Lauf, Baden",Running,2001
http://services.datasport.com/2001/lauf/basel,CCH,Sat 24.11.2001,11,Basler Stadtlauf,Running,2001
http://services.datasport.com/2001/lauf/biel,CCH,Fri 08.06.2001,06,"Bieler Lauftage, Biel/Bienne",Running,2001
http://services.datasport.com/2001/lauf/bielcity,CCH,Sat 22.09.2001,09,Stadtlauf Biel,Running,2001
http://services.datasport.com/2001/lauf/blenio,CCH,Mon 16.04.2001,04,"Giro Media Blenio, Dongio",Running,2001
http://services.datasport.com/2001/lauf/brienzer,CCH,Sun 14.10.2001,10,"Brienzerseelauf, Bönigen",Running,2001
http://services.datasport.com/2001/lauf/burgdorf,CCH,Sat 15.09.2001,09,"Burgdorfer Stadtlauf, Burgdorf",Running,2001
http://services.datasport.com/2001/lauf/chur,CCH,Fri 08.06.2001,06,Churer Lauf Parade,Running,2001
http://services.datasport.com/2001/lauf/cross-sm,CCH,Sat 03.03.2001,03,"Cross SM 2001, Bern",Running,2001
http://services.datasport.com/2001/lauf/defi,CCH,Fri 24.08.2001,08,"Défi Val-de-Travers, Couvet",Running,2001
http://services.datasport.com/2001/lauf/eiken,CCH,Sat 14.04.2001,04,"GP Fricktal, Eiken",Running,2001
http://services.datasport.com/2001/lauf/engadin,CCH,Sun 26.08.2001,08,"Engadiner Sommerlauf, Samedan",Running,2001
http://services.datasport.com/2001/lauf/escalade,CCH,Sat 01.12.2001,12,"Course de l'Escalade, Genève",Running,2001
http://services.datasport.com/2001/lauf/frauenlauf,CCH,Sun 10.06.2001,06,Schweizer Frauenlauf Bern,Running,2001
http://services.datasport.com/2001/lauf/gallen,CCH,Sat 08.09.2001,09,St. Galler Altstadtlauf,Running,2001
http://services.datasport.com/2001/lauf/gippingen,CCH,Mon 31.12.2001,12,Gippinger Stauseelauf,Running,2001
http://services.datasport.com/2001/lauf/glarus,CCH,Sat 10.11.2001,11,"Glarner Stadtlauf, Glarus",Running,2001
http://services.datasport.com/2001/lauf/gommer,CCH,Sun 09.09.2001,09,Sommer-Gommerlauf,Running,2001
http://services.datasport.com/2001/lauf/gossau,CCH,Sat 01.12.2001,12,Gossauer Weihnachtslauf,Running,2001
http://services.datasport.com/2001/lauf/gurten,CCH,Sun 04.11.2001,11,"Gurtenclassic, Wabern",Running,2001
http://services.datasport.com/2001/lauf/hallwil,CCH,Sat 13.10.2001,10,"Hallwilerseelauf, Beinwil am See",Running,2001
http://services.datasport.com/2001/lauf/herbstlauf,CCH,Sat 15.09.2001,09,Herbstlauf Muri AG,Running,2001
http://services.datasport.com/2001/lauf/inferno,CCH,Sat 18.08.2001,08,"Inferno Halbmarathon, Mürren",Running,2001
http://services.datasport.com/2001/lauf/jmprolog,CCH,Fri 31.08.2001,08,"Jungfrau Minirun + Minimarathon, Interlaken",Running,2001
http://services.datasport.com/2001/lauf/jungfrau,CCH,Sat 01.09.2001,09,"Jungfrau-Marathon, Interlaken",Running,2001
http://services.datasport.com/2001/lauf/kehrsatz,CCH,Sat 28.04.2001,04,"Chäsitzerlouf, Kehrsatz",Running,2001
http://services.datasport.com/2001/lauf/kerzers,CCH,Sat 17.03.2001,03,Kerzerslauf,Running,2001
http://services.datasport.com/2001/lauf/km20,CCH,Sat 09.06.2001,06,20km de Lausanne,Running,2001
http://services.datasport.com/2001/lauf/kyburg,CCH,Sat 10.11.2001,11,"Kyburglauf, Kyburg",Running,2001
http://services.datasport.com/2001/lauf/lamara,CCH,Sun 21.10.2001,10,Lausanne Marathon,Running,2001
http://services.datasport.com/2001/lauf/langenthal,CCH,Sat 17.11.2001,11,Langenthaler Stadtlauf,Running,2001
http://services.datasport.com/2001/lauf/langthun,CCH,Sat 26.05.2001,05,Thuner Langstreckenlauf,Running,2001
http://services.datasport.com/2001/lauf/lenzburg,CCH,Sat 19.05.2001,05,Lenzburger Stadtlauf,Running,2001
http://services.datasport.com/2001/lauf/luzern,CCH,Sat 28.04.2001,04,Luzerner Stadtlauf,Running,2001
http://services.datasport.com/2001/lauf/matterhorn,CCH,Sun 19.08.2001,08,"Internationaler Matterhornlauf, Zermatt",Running,2001
http://services.datasport.com/2001/lauf/montreux,CCH,Sun 24.06.2001,06,Montreux - Les Rochers de Naye,Running,2001
http://services.datasport.com/2001/lauf/morat,CCH,Sun 07.10.2001,10,Morat-Fribourg,Running,2001
http://services.datasport.com/2001/lauf/muensingen,CCH,Sat 08.09.2001,09,"Münsiger-Louf, Münsingen",Running,2001
http://services.datasport.com/2001/lauf/muri,CCH,Mon 16.04.2001,04,"Osterlauf, Muri",Running,2001
http://services.datasport.com/2001/lauf/nachtlauf,CCH,Sat 21.07.2001,07,Davoser Nachtlauf,Running,2001
http://services.datasport.com/2001/lauf/romont,CCH,Sun 16.09.2001,09,"Course en fôret, Romont",Running,2001
http://services.datasport.com/2001/lauf/schloss,CCH,Sun 14.10.2001,10,Schlosslauf Rapperswil-Jona,Running,2001
http://services.datasport.com/2001/lauf/sempach,CCH,Sat 30.06.2001,06,Hellebardenlauf Sempach,Running,2001
http://services.datasport.com/2001/lauf/silvester,CCH,Sun 16.12.2001,12,"Zürcher Silvesterlauf, Zürich",Running,2001
http://services.datasport.com/2001/lauf/sion,CCH,Sat 15.12.2001,12,Course Titzé de noël Sion,Running,2001
http://services.datasport.com/2001/lauf/steinhlzli,CCH,Sun 02.12.2001,12,"Steinhölzlilauf, Liebefeld",Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape1,CCH,Wed 18.04.2001,04,BCN Tour Marin,Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape2,CCH,Wed 25.04.2001,04,BCN Tour Savagnier,Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape3,CCH,Wed 02.05.2001,05,BCN Tour Le Sentier,Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape4,CCH,Wed 09.05.2001,05,BCN Tour Cully,Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape5,CCH,Wed 16.05.2001,05,BCN Tour Les Ponts-de-Martel,Running,2001
http://services.datasport.com/2001/lauf/tdcn/etape6,CCH,Wed 23.05.2001,05,BCN Tour Corcelles,Running,2001
http://services.datasport.com/2001/lauf/tenero,CCH,Sun 11.11.2001,11,"Maratona Ticino, Tenero",Running,2001
http://services.datasport.com/2001/lauf/thunstadt,CCH,Sun 26.08.2001,08,"Thuner Stadtlauf, Thun",Running,2001
http://services.datasport.com/2001/lauf/thyon,CCH,Sun 05.08.2001,08,"Course pédestre Thyon-Dixence, Thyon",Running,2001
http://services.datasport.com/2001/lauf/toess,CCH,Tue 26.06.2001,06,"Töss-Stafette, Winterthur",Running,2001
http://services.datasport.com/2001/lauf/wallisellen,CCH,Sun 04.11.2001,11,"Walliseller Lauf, Wallisellen",Running,2001
http://services.datasport.com/2001/lauf/winterthur,CCH,Sun 20.05.2001,05,Winterthur Marathon,Running,2001
http://services.datasport.com/2001/lauf/wohlen,CCH,Sat 02.06.2001,06,Pfingstlauf Wohlen AG,Running,2001
http://services.datasport.com/2001/lauf/zinal,CCH,Sun 12.08.2001,08,"Sierre-Zinal, Sierre",Running,2001
http://services.datasport.com/2001/lauf/zuerimeitli,CCH,Sun 29.07.2001,07,Züri Meitli & Buebe-Lauf,Running,2001
http://services.datasport.com/2001/waffenlauf/frauenfeld,CCH,Sun 18.11.2001,11,Frauenfelder,Running,2001
http://services.datasport.com/2001/waffenlauf/wiedlisbach,CCH,Sun 06.05.2001,05,"Wiedlisbacher Läufe, Wiedlisbach",Running,2001
http://services.datasport.com/2001/zkb/affoltern,CCH,Sat 08.09.2001,09,Türlerseelauf Affoltern am Albis,Running,2001
http://services.datasport.com/2001/zkb/flughafen,CCH,Thu 24.05.2001,05,"Flughafenlauf, Kloten",Running,2001
http://services.datasport.com/2001/zkb/gpduebendorf,CCH,Sat 07.04.2001,04,GP der Stadt Dübendorf,Running,2001
http://services.datasport.com/2001/zkb/maennedorf,CCH,Sat 24.03.2001,03,Männedörfler Waldlauf,Running,2001
http://services.datasport.com/2001/zkb/panorama,CCH,Sun 02.09.2001,09,"Panoramalauf, Richterswil",Running,2001
http://services.datasport.com/2001/zkb/pfaeffiker,CCH,Sun 30.09.2001,09,"Pfäffikerseelauf, Wetzikon",Running,2001
http://services.datasport.com/2001/zkb/sihlwald,CCH,Sat 09.06.2001,06,"Sihlwaldlauf, Langnau a.A.",Running,2001
http://services.datasport.com/2001/zkb/uetliberg,CCH,Sat 20.10.2001,10,"Üetliberglauf, Zürich",Running,2001
http://services.datasport.com/2001/zkb/winterthur,CCH,Sat 05.05.2001,05,Laufsporttag Winterthur,Running,2001
http://services.datasport.com/2001/zkb/wyland,CCH,Sat 23.06.2001,06,"Wylandlauf, Andelfingen",Running,2001
http://services.datasport.com/2001/zkb/zhneujahr,CCH,Sat 13.01.2001,01,"Dietiker Neujahrslauf, Dietikon",Running,2001
http://services.datasport.com/2001/zkb/zumiker,CCH,Sat 31.03.2001,03,Zumiker-Lauf,Running,2001
http://services.datasport.com/2002/diverse/RollstuhlA5,CCH,Sat 23.03.2002,03,100 km Rollstuhlrennen  A5,Running,2002
http://services.datasport.com/2002/diverse/runs/lausanne,CCH,Mon 08.07.2002,07,Run for Expo.02 (Lausanne),Running,2002
http://services.datasport.com/2002/diverse/runs/samedan,CCH,Thu 11.07.2002,07,Run for Expo.02 (Samedan),Running,2002
http://services.datasport.com/2002/diverse/runs/weinfelden,CCH,Fri 12.07.2002,07,Run for Expo.02 (Weinfelden),Running,2002
http://services.datasport.com/2002/lauf/Greifenseelauf,CCH,Sat 21.09.2002,09,"Int Greifenseelauf, Uster",Running,2002
http://services.datasport.com/2002/lauf/altstaeter,CCH,Sat 21.09.2002,09,Altstätter Städtlilauf,Running,2002
http://services.datasport.com/2002/lauf/baden,CCH,Sat 23.03.2002,03,"Badener Limmat-Lauf, Baden",Running,2002
http://services.datasport.com/2002/lauf/basel,CCH,Sat 30.11.2002,11,Basler Stadtlauf,Running,2002
http://services.datasport.com/2002/lauf/biel,CCH,Fri 14.06.2002,06,"Bieler Lauftage, Biel/Bienne",Running,2002
http://services.datasport.com/2002/lauf/blenio,CCH,Mon 01.04.2002,04,"Giro Media Blenio, Dongio",Running,2002
http://services.datasport.com/2002/lauf/brienzer,CCH,Sun 13.10.2002,10,"Brienzerseelauf, Bönigen",Running,2002
http://services.datasport.com/2002/lauf/brittnau,CCH,Sat 30.03.2002,03,Halbmarathon SM Brittnau,Running,2002
http://services.datasport.com/2002/lauf/burgdorf,CCH,Sat 14.09.2002,09,"Burgdorfer Stadtlauf, Burgdorf",Running,2002
http://services.datasport.com/2002/lauf/chur,CCH,Fri 07.06.2002,06,Churer Lauf Parade,Running,2002
http://services.datasport.com/2002/lauf/cross-sm,CCH,Sat 02.03.2002,03,"Cross SM 2002, Affoltern a.A.",Running,2002
http://services.datasport.com/2002/lauf/defi,CCH,Sat 17.08.2002,08,"Défi Val-de-Travers, Couvet",Running,2002
