acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
FKRQQKAZ,69,Halbmarathon Männer M50,Bezahlt,Online,30.10.2016,"SwissCityMarathon - Lucerne, Luzern",20A0AE18528C83ABD67C6E850B8F1108,Halbmarathon Männer Overall,800,Datasport,18248.0,C0498CF788D8549FB7B13C0E61871856A9EB5977F0DB9986B29968EB74EED7F3,Klassiert,"1:36.15,8",3949
FKRQQKAZ,97,42km Männer M50,Bezahlt,Online,22.02.2014,"Gommerlauf, Ulrichen",A6E9E5892797367FC3142D8B071F3BFE,Overall Männer 42km,379,Datasport,16704.0,FEA6B6F652A99F0C7AD2541917102B347600D329ABB958A9AD4BBEAF3C441940,Klassiert,"2:50.36,9",663
FKRQQKAZ,690,Marathon Herren Masters 5+6 U60,Bezahlt,ESR,10.03.2013,"Engadin Skimarathon, Maloja/S-Chanf",637F6D8F47A79DE91A8F43DBD6FECD81,Marathon Herren Overall,3362,Datasport,15705.0,C5C4884B3D13E27C26A2A1147A34070B83C852BD95A145F9DE92B4E2EF5E83B2,Klassiert,"2:22.24,3",31783
FKRQQKAZ,1228,Firmengruppen Happy-Runners,Bezahlt,Post/Bank,28.04.2012,Luzerner Stadtlauf,606058055DA2B3976E8BE32DCCB333D7,,,Datasport,14103.0,FD9D3FB2710714590D4CA8FBA645B3F9A5370373622C0840002C2ED74C93CBB2,Klassiert,"16.10,9",23319
FKRQQKAZ,1043,Marathon Herren Hauptklasse A,Bezahlt,Online,11.03.2012,"Engadin Skimarathon, Maloja/S-Chanf",43487E67A2965309DB663079649C6F46,Marathon Männer,3596,Datasport,14705.0,851631D2FF9B8330AD61F7A62A3E8BF1F0573A9B3CBB483241666E89957FCCA4,Klassiert,"2:39.37,7",31704
FKRQQKAZ,63,Marathon Männer M40,Bezahlt,Keine Zahlung,30.10.2011,"Lucerne Marathon, Luzern",FBDB63105E53FD67AEB0FF91E195B9E6,Marathon Männer,157,Datasport,13248.0,043C4FEAA93B84B05C3DA5C4C685E1E58B607AD5B62C8C58AA1AEF000D556D81,Klassiert,"3:12.15,0",1741
FKRQQKAZ,23,Mountainman Ultra Männer M40,Bezahlt,Online,20.08.2011,"Mountainman, Titlis-Hasliberg-Pilatus",E9FB73B2FCFA1C298605A8A8AAA9086D,Mountainman Ultra Männer Overall,56,Datasport,13617.0,41543C83D6B8867339E8BDC0C2912EDE38F9E30EE528C86E2DE43BCCBEECB383,Klassiert,"13:18.39,5",170
FKRQQKAZ,35,Halbmarathon Männer M40,Bezahlt,Online,21.05.2011,"Sempacherseelauf, Sursee",636D7F028F4A20D0BB7FF832686E88B2,Overall Halbmarathon Männer,82,Datasport,13612.0,65A133D0D8B610D5127AEC7011E7EF919B793264864E74F286932420DC65E696,Klassiert,"1:29.37,0",874
FKRQQKAZ,27,Männer M40,Bezahlt,Post/Bank,16.04.2011,"Rotseelauf, Ebikon",EB9B7EC9AF532B063DAFBD460C74A9EF,Overall Männer 10km,80,Datasport,13943.0,B5461AC81EBF020F7C8646FC36B7ABB84CC1CE4A50AD4E6ECEDB68923C7D9E6B,Klassiert,"39.19,0",1789
FKRQQKAZ,60,Marathon Männer M40,Bezahlt,Online,31.10.2010,"Lucerne Marathon, Luzern",9A59D3761B748B6C13DFFAA0AEAE6B74,Marathon Männer,152,Datasport,12248.0,7BE52349AB10D1F170400250EC5C30932D6B63ACE908FF1F76295D1D07437D17,Klassiert,"3:08.10,0",1521
FKRQQKAZ,51,Mountainman FULL Männer M40,Bezahlt,Online,21.08.2010,"Mountainman, Titlis-Hasliberg-Pilatus",DBF11DF08A7AB8D3D698B66885068FCA,Mountainman Männer Overall,90,Datasport,12617.0,6662AD0D0FB45DF27C94F2C33A99E746883973EB6748FFD5F6E9E79FBF7743D7,Klassiert,"13:21.22,0",191
FKRQQKAZ,51,Männer Jg. 61-70,Bezahlt,Post/Bank,24.04.2010,Luzerner Stadtlauf,84E574B909C36E11EF0EABDA68915A72,,,Datasport,12103.0,90AA8C784C2272D8B4925FC78E3D6ED5E9A80F1EF43F2BCAF819E8573D9F55A0,Klassiert,"22.13,2",819
FKRQQKAZ,875,Firmengruppen Happy-Runners,Bezahlt,Post/Bank,24.04.2010,Luzerner Stadtlauf,84E574B909C36E11EF0EABDA68915A72,,,Datasport,12103.0,90AA8C784C2272D8B4925FC78E3D6ED5F02B0B5546EBB4133B52A6B6BF985E11,Klassiert,"13.09,9",22293
FKRQQKAZ,125,Marathon Männer M40,Bezahlt,Post/Bank,25.10.2009,"Lucerne Marathon, Luzern",A782F14219981383A1AC2CB64BFD5E2B,Marathon Männer,325,Datasport,11248.0,DC84A861A813D0674EFBB9B8450507D28E38797D898AC72E4EAB90DC14327C55,Klassiert,"3:20.28,1",2472
FKRQQKAZ,38,21.1km Männer M40,Vorgemeldet,Post/Bank,30.08.2009,Event Rothenburg,7FCFC4ACB497BB6597E8536264AF0630,"Overall 21,1km Männer",96,Datasport,11309.0,18FC307E08BD66C1C79B928A77A54ED1A333C652137D80ABCB26F7EE8385E57B,Klassiert,"1:33.17,6",3356
FKRQQKAZ,6,Männer 45+,Bezahlt,Keine Zahlung,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",A6E10DA3F85705A95DE302CF6F22DD06,Overall Männer,85,Datasport,11933.0,10950C2A813AD26A7BE5B5E0DC293EAC7C5C2669C8DB53BFE9994A4ED396D654,Klassiert,"2:06.39,1",159
FKRQQKAZ,36,Männer Jg. 60-69,Bezahlt,Post/Bank,25.04.2009,Luzerner Stadtlauf,A49A9728D1A1D72EDD1E252F55174F3E,,,Datasport,11103.0,459C36BBC918392A09ED3B373DD13878444AA09873001D7F2BC9749F1E9B161C,Klassiert,"21.46,2",672
FKRQQKAZ,1102,Firmengruppen Happy-Runners,Bezahlt,Post/Bank,25.04.2009,Luzerner Stadtlauf,A49A9728D1A1D72EDD1E252F55174F3E,,,Datasport,11103.0,459C36BBC918392A09ED3B373DD13878C1852A5D37287200F997A0B269E6FD62,Klassiert,"15.38,9",19840
FKRQQKAZ,44,Marathon Männer M40,Bezahlt,,26.10.2008,"Lucerne Marathon, Luzern",8D054884347825F8D03D94F2FAA6B4F3,Marathon Männer,112,Datasport,10248.0,486022C43A0A0392C6710277CFA9785E194C78FED42ED0B1817733061A4610D4,Klassiert,"3:00.04,5",2443
FKRQQKAZ,5,C / Inline/Bike/Run Männer Ak2,Bezahlt,,30.08.2008,"Pilatus Berg-Triathlon, Alpnachstad",B9322BD433F63929CD20D2AEC810A87B,Overall Inline/Bike/Run Männer,15,Datasport,10295.0,E647D7FE8D0DEF088CDF186614078BC42432A8DFE8AEBD11FF874D2BA7D14BE5,Klassiert,"2:26.42,9",335
FKRQQKAZ,11,Männer M45,Bezahlt,,05.07.2008,"Zermatt Marathon, Zermatt",ABB59A858E0873C19B71C5984ED1C06F,Overall Männer,53,Datasport,10196.0,6CE6AE4A64CE719F4EFDA0542B34BBC83FE3AB950DC95C1CE2A73092F5ED0B93,Klassiert,"4:09.35,4",945
FKRQQKAZ,34,Männer Jg. 59-68,Bezahlt,,26.04.2008,Luzerner Stadtlauf,5BF35E4291972519044FFBA4AC314523,,,Datasport,10103.0,5150542EC10F529E726E0784B77B616B24AB0B3879CCBA65F6870505120CB3B8,Klassiert,"21.19,7",735
FKRQQKAZ,98,Männer M40,Bezahlt,,23.02.2008,ASICS Bremgarter Reusslauf,FF319457A7FF2B539EEC07F1D3A497D1,"Overall 11,0km Männer",268,Datasport,10194.0,B1167AA12DD4692618F1A9D6E3A9956A1C10B671458A0A2D8589A63EEDC2C490,Klassiert,"43.05,0",1821
FKRQQKAZ,25,Marathon Männer M40,Bezahlt,,28.10.2007,"Lucerne Marathon, Luzern",FC0B28A5D503D3AD2415488DF18D5F18,Marathon Männer,72,Datasport,9248.0,5F0C049141DB7C3CA3FA58D980B6134F2ACF1CEDD8332734F99A76B740247DC1,Klassiert,"2:56.34,4",1380
FKRQQKAZ,11,21.1km Männer M40,Bezahlt,,26.08.2007,Event Rothenburg,7783B2C8B587649B5E0A2284DAD33908,"Overall 21,1km Männer",27,Datasport,9309.0,47178424C0B69D62F93BECB20115C48B9D12D41E3C77B79525E6E9C2B38187CD,Klassiert,"1:29.12,4",3443
FKRQQKAZ,15,16.1 km Senioren II,Bezahlt,,30.06.2007,Hellebardenlauf Sempach,133570BB42530D5BCFD974286C5FD303,16.1 km Männer,47,Datasport,9178.0,DAA580513FD5A6DC52458A0B4AA42EF031B1DBB8497CCF146FB295C4E6073DFD,Klassiert,"1:03.12,2",888
FKRQQKAZ,12,Fit for Fun - Inline - Männer,Bezahlt,,09.06.2007,"Pilatus Berg-Triathlon, Alpnachstad",BA50B38EC33127C3F0A8EDC84CCF59E7,,,Datasport,9295.0,A1A2F1D6FB857DC2F1C6A2C40D0F8AAD1E2CAF3F99D753295DCF32CB2407C535,Klassiert,"2:08.07,4",418
FKRQQKAZ,35,Männer Jg. 58-67,Bezahlt,,28.04.2007,Luzerner Stadtlauf,64087E13A05E1574C27985AC5AD76439,,,Datasport,9103.0,5ECFD84F2E83EED55691CB5ECC568514A891C4DFB5F42D754D33FB9B59EA200E,Klassiert,"21.12,6",745
FKRQQKAZ,18,(M45) 15 km Männer 45-49 Jahre,Bezahlt,,17.03.2007,Kerzerslauf,B1C3A6A4F072D0ADE9C9BD27E8ACAC39,Overall 15 km,300,Datasport,9101.0,6DD894841188A345A3100BEF18891A4B1A5435DB21F3709B47BBCDBA77E0A12F,Klassiert,"58.45,4",2525
FKRQQKAZ,52,Männer Jg. 57-66,Bezahlt,,29.04.2006,Luzerner Stadtlauf,58517A325C6D9E35D2D24FF4AE085DE1,,,Datasport,8103.0,B2DF91B58B1583C5EB60A08A77F6178F0632138F316EA1CFD50D6885883BA564,Klassiert,"21.36,4",707
FKRQQKAZ,85,Men M40,Bezahlt,,09.04.2006,Zürich Marathon,CFCD05F30D67A5578D603A9B8F0A0676,Overall Men,318,Datasport,8913.0,33687576D54C49F0CB042EDDDAC7593A45C170BA8036375FA1213CD5C2991605,Klassiert,"2:59.19,9",9524
FKRQQKAZ,13,Männer M40,Bezahlt,,28.08.2005,Basel City Marathon,ABBB8001C3415130F012264C3EAF6615,OVERALL MEN,38,Datasport,7939.0,669A2C2EC5C23DA5972580692366935194BEC12C1F2E12E845D4C13B777E22B0,Klassiert,"3:02.22,7",2465
FKRQQKAZ,43,Männer Jg. 56-65,Bezahlt,,30.04.2005,Luzerner Stadtlauf,D881618ED66DE5DA9326A898B98D93EC,,,Datasport,7103.0,B40F760F1BE83D4C2FA7A722F7240261350B516A2675AC911AB5CCBCF29C178E,Klassiert,"21.26,0",758
FKRQQKAZ,130,Men M40,Bezahlt,,03.04.2005,Zürich Marathon,4DF899D3852CC86C8B21198F6E411533,Overall Men,491,Datasport,7913.0,6EF2533469F588DE1940ACD797C6F14A19806EDA77D198CD5C098370D175658A,Klassiert,"3:05.05,7",8919
FKRQQKAZ,71,Marathon Hommes III,Bezahlt,,24.10.2004,Lausanne Marathon,7DF036FDD49E7DEB61C490276D17FCB3,Marathon Hommes,194,Datasport,6110.0,10DB063F47087D9D306B2CFCF9DC83929CB458DC6BA02F046F426F37E00C8B39,Klassiert,"3:16.25,8",1993
FKRQQKAZ,22,Firmengruppen,Bezahlt,,24.04.2004,Luzerner Stadtlauf,09EDE03B8779EF121C104EBD22898788,,,Datasport,6103.0,56E1CB78E6E8052A365A71995CD1BE3B0BF72D4BC13B866BB8E12F0F8A233147,Klassiert,"7.13,2",14106
FKRQQKAZ,150,K78 Herren 40-49 Jahre,Bezahlt,,26.07.2003,"Swiss Alpine Marathon, Davos",79BB3DBEE181DB815C48CA70846D4E92,K78 - men,353,Datasport,5200.0,13AAC71758294CACEDB025D8AB32D433803CB6537A2F4E1492CC569BC771F653,Klassiert,"9:22.38,2",1152
FKRQQKAZ,43,100-km-Lauf M40,Bezahlt,,13.06.2003,"Bieler Lauftage, Biel/Bienne",4C300393296480E590394C10ABAD7E40,100-km-Lauf Herren,136,Datasport,5114.0,3B1E2CC647B4231FCCCF8E01DEB7845EAD7140A075B3486D76CDE6075EB53CFD,Klassiert,"9:48.22,5",1413
FKRQQKAZ,119,Männer M40,Bezahlt,,10.05.2003,Grand Prix von Bern,ECA21BE24DA93B6052A2151CAFCAB846,Männer Grand Prix von Bern,680,Datasport,5104.0,0CB67213106126AF860860F65D090D0A452FA1D92B71AC2C1739CD3E7DB27859,Klassiert,"1:05.03,5",1716
FKRQQKAZ,36,Firmengruppen,Bezahlt,,03.05.2003,Luzerner Stadtlauf,0C075DCCF6B9110914943B3BBF903C0E,,,Datasport,5103.0,4F22C241C939E9C3DDCF065B61F6F092F9409FE5A86CBFFFD9D2C83265FFBF42,Klassiert,"7.26,5",14068
FKRQQKAZ,93,Männer Jg. 54-63,Bezahlt,,03.05.2003,Luzerner Stadtlauf,0C075DCCF6B9110914943B3BBF903C0E,,,Datasport,5103.0,4F22C241C939E9C3DDCF065B61F6F0920FD1B11F419A030247929782D3571218,Klassiert,"22.17,1",609
FKRQQKAZ,79,Volksläufer M40,Bezahlt,,15.12.2002,"Silvesterlauf, Zürich",B26FA525C60E2F4A2E5A543EAEBA624B,,,Datasport,4192.0,B934AB86A5B752AAF8B845EE87D5011345B36BFFA79DC7D5C04757108F13D10E,Klassiert,"37.06,1",12662
FKRQQKAZ,16,Sonnenberglauf Männer,Bezahlt,,20.10.2002,Krienser Waffenlauf,1E75E6060B25DF7F7B508E4DC9959179,,,Datasport,4230.0,F20F6E22523F0C6FED933510BCF870A3E8779A09CE90E990A8C01340D85BD0AF,Klassiert,"1:21.32,5",7918
FKRQQKAZ,76,"21,1km Männer M40",Bezahlt,,21.09.2002,"Int. Greifenseelauf, Uster",71AE03ED5943241E26DED09614A124AB,"21,1km Herren Overall",357,Datasport,4108.0,E4ADEEC9D9889B1E0126CE3045D75591BDB53C9A1A3443C58CAB988D6D6AA788,Klassiert,"1:27.49,2",678
FKRQQKAZ,760,Familienlauf,Bezahlt,,27.04.2002,Luzerner Stadtlauf,9CA1F3112421BE04600C937CAAB54398,,,Datasport,4103.0,9CA430E36F116AF54124663AC749AD902D5FE1079175C5AEF114BFD7FEC47070,Klassiert,"8.28,1",12690
FKRQQKAZ,68,Männer Jg. 53-62,Bezahlt,,27.04.2002,Luzerner Stadtlauf,9CA1F3112421BE04600C937CAAB54398,,,Datasport,4103.0,9CA430E36F116AF54124663AC749AD9056F2DFAA5B1FDEE5576D3AA84C12BEAA,Klassiert,"21.31,3",662
FKRQQKAZ,1566,Familienlauf,Bezahlt,,28.04.2001,Luzerner Stadtlauf,D4DD75236F81E163EB965917615DE2FD,,,Datasport,3103.0,E164339490BAF7612D2848CAA75A4B2A2982DEE4D54BA127DAF5514690DA52C0,Klassiert,"10.25,3",10618
FKRQQKAZ,123,Männer Jg. 62-71,Bezahlt,,28.04.2001,Luzerner Stadtlauf,D4DD75236F81E163EB965917615DE2FD,,,Datasport,3103.0,E164339490BAF7612D2848CAA75A4B2A2B9A0CED08EB657D7B9F3854EB621BBC,Klassiert,"22.30,6",6598
FKRQQKAZ,112,Marathon Hommes II,Bezahlt,,22.10.2000,Lausanne Marathon,5E8A857B90AF5AA5D8C62F81A1A725DE,Marathon hommes,241,Datasport,2110.0,26EC133EB0C77C9FD7C65953F416269940333186D45C3FC829795C6A0CA3F372,Klassiert,"3:11.55,7",1857
FKRQQKAZ,103,Männer 20,Bezahlt,,02.09.2000,"Jungfrau-Marathon, Interlaken",21147D610EC6E73ECC5CA8D93AF7374C,Overall Männer,144,Datasport,2106.0,077FA530A1749AD1FFD86411D5136E53BECBB157F44BD5ED0C70B28C5B3DF490,Klassiert,"3:50.12,4",4450
FKRQQKAZ,17,Marathon M35,Bezahlt,,28.05.2000,Winterthur Marathon,F93D9FA6BC4B1516B115A9F14CE2525E,Overall Marathon Männer,51,Datasport,2176.0,29E80F165D0F4398B8A4B7CD43387AA10032EA5709F7CB006DA4D05BE3BB2570,Klassiert,"2:59.12,8",329
FKRQQKAZ,60,Männer Jg. 61-70,Bezahlt,,06.05.2000,Luzerner Stadtlauf,641BE155C3D6B041BADA358F63996423,,,Datasport,2103.0,1C04830FD0782977D317421A04FA28806052D329D5EE68F6FE90FCFA1EBC3997,Klassiert,"21.09,1",6635
FKRQQKAZ,66,Senioren 2 (M35),Bezahlt,,15.04.2000,Schwyzer Halbmarathon,63B2BC45B2482CD9C6AE53523A826099,Halbmarathon Herren,311,Datasport,2125.0,948D3AFC92F942A46ED6CF8D69F51F6ACAD410F8019406A6CB46A46492B8E438,Klassiert,"1:26.13,3",209
FKRQQKAZ,90,Herren Masters Fun (118km),Bezahlt,,26.09.1999,"Iron Bike Race, Einsiedeln",B7512ABDE79A559562136BCCF51B4A79,118km Herren,179,Datasport,1324.0,7D83A41581C13FF4E65122F46D9EB99AC2F5B7788D863884FA308123C16D6F27,Klassiert,"8:26.01,1",708
FKRQQKAZ,65,131km Hommes (36-40 ans),Bezahlt,,22.08.1999,"Grand Raid, Verbier/Grimentz",EECF1428768FCB766C7A8C89BEB1FE0C,131km Hommes,352,Datasport,1303.0,1F639129992D180CBF632DAB39A458D5AD737C79AF5275EA198173D35D364D80,Klassiert,"9:30.31,1",2353
FKRQQKAZ,20,Senioren I,Bezahlt,,05.06.1999,"St. Georgs Lauf, Sursee",AF683FBE163EE95B1216DA89ACBF5872,Overall Männer Hauptlauf,49,Datasport,1131.0,2892FBAE5EE0F80834FC602E6F1C40B0786B723EBC0D6C6F7AAB86DF4658F8E4,Klassiert,"1:04.08,3",412
FKRQQKAZ,1207,Familienlauf 1. Serie,Bezahlt,,24.04.1999,Luzerner Stadtlauf,082259ADCC08B0AAF86133BFE74BDC97,,,Datasport,1103.0,FA7DB539F9EFBFBE33615C0CFB7CEDD0319A8BA24ABF74CBE8B1484B2E90DBBE,Klassiert,"17.52,3",1682
FKRQQKAZ,88,Männer Jg. 60-69,Bezahlt,,24.04.1999,Luzerner Stadtlauf,082259ADCC08B0AAF86133BFE74BDC97,,,Datasport,1103.0,FA7DB539F9EFBFBE33615C0CFB7CEDD0DF6B9A1E339C4D71F82DA36548E8D0EF,Klassiert,"21.18,6",6644
FKRQQKAZ,108,Senioren 1 (M30),Bezahlt,,10.04.1999,Schwyzer Halbmarathon,78F698C2E47AC12B522B70B55D745815,Halbmarathon Herren,234,Datasport,1125.0,3E5EE920C922F135C7B8EB72F24B2EB2B1B76FF1D616F9B3A041DCDF94D44DB5,Klassiert,"1:29.06,3",118
FKRQRKAH,10,Hommes seniors 3,Bezahlt,Post/Bank,14.09.2011,Tour du pays de Vaud #6 - St. Prex,EB2EBB3A1E097776D7BE3AAC187D9816,Overall Hommes,114,Datasport,13697.0,B182721F92B9A808EF5C6C303D2AF8EFB445AFB48050BFD47D8CE46C4F5CEA7B,Klassiert,"36.10,1",1963
FKRQRKAH,27,Männer 45+,Bezahlt,Post/Bank,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",BE012C5D0B534C5E05D613067D11E1C2,Overall Männer,163,Datasport,11933.0,59072C40C3AD78883CD302753A676CFC39DE2DAA7085F4A0E063E64EC2B636C3,Klassiert,"2:15.36,4",555
FKRR8KAX,13,"10,6 km Männer 50",Bezahlt,Post/Bank,23.10.2016,"Bremgartenlauf, Bremgarten b.Bern",9E2BD5D5ACAD7A1DC1A4FAEB4D70A674,"10,6km Overall Männer",79,Datasport,18497.0,CE39C9E5B35D29F780AC59A37657A3A02B4078200877D3EE7B776F2460AC1041,Klassiert,"46.20,0",382
FKRR8KAX,66,Hommes M50,Bezahlt,Online,01.10.2016,Morat-Fribourg,E689FDD41533720FC6A82114E18A112C,Overall Hommes Morat-Fribourg,957,Datasport,18109.0,3FC0B83B91996A85D59AE0B655957794FDC49E93B48B83C3A25642D868C5F4B3,Klassiert,"1:19.15,4",2030
FKRR8KAX,129,Marathon Männer 50,Bezahlt,Online,10.09.2016,"Jungfrau-Marathon, Interlaken",D7300153608A546574F35A55434CC317,Marathon Overall Männer,874,Datasport,18106.0,B177CCB072B89774EC222DD26C89388079E6499595A86FF7FE356E4FD3A4CA06,Klassiert,"4:58.47,1",706
FKRR8KAX,15,Herren 10km M50,Bezahlt,Post/Bank,13.08.2016,"Münsiger-Louf, Münsingen",50010579509DD15A277B76696AADA39B,Overall Herren 10km,85,Datasport,18145.0,3EF4F00ABE3F7B192D73C01870B615040AF66BFF6F29CDFF7854F492E2A6E840,Klassiert,"44.21,7",4340
FKRR8KAX,16,21.1km Hommes/Herren M50,Bezahlt,Post/Bank,04.06.2016,"Semi-Marathon Fribourg, Courtepin",B014A8DD3167DB22B3B58E5B8B702E28,21.1km Hommes/Herren Overall,87,Datasport,18786.0,15EF2A8ED22EDB03E169610D4185B81D6832538A01BFD4593F84431C7D2A8A22,Klassiert,"1:34.55,0",687
FKRR8KAX,13,Männer M50,Bezahlt,Post/Bank,30.04.2016,"Chäsitzerlouf, Kehrsatz",FE7E711C1A4BE393A708B9A888A6B6D1,Overall 12.0km Männer,119,Datasport,18126.0,377E527699FDA43976F19793A0E3021AC060BD5709FA0863477A20322D34068F,Klassiert,"50.32,7",46
FKRR8KAX,13,Hommes M50,Bezahlt,Online,27.04.2016,Tour du Chablais #5 Les Diablerets,0581EB6A0BE77F1565A5C01DB4513958,Overall Hommes,133,Datasport,18675.0,54EED060243AF0A11D9666808956435B78D118DF3B6AB5B5E4E37FC1A56549FD,Klassiert,"33.38,9",211
FKRR8KAX,15,Hommes M50,Bezahlt,Online,20.04.2016,Tour du Chablais #4 Morgins,10DA1D5F68DBC05D4180C67AB781F540,Overall Hommes,110,Datasport,18674.0,EF9401C6BDB079F47F3D89379B1C6B5E78D118DF3B6AB5B5E4E37FC1A56549FD,Klassiert,"33.22,1",211
FKRR8KAX,17,Hommes M50,Bezahlt,Online,13.04.2016,Tour du Chablais #3 Vionnaz,F8B412BCF36FB012E930024E58FCEF1C,Overall Hommes,150,Datasport,18673.0,CFC558B366E370D946FC525043C5F41178D118DF3B6AB5B5E4E37FC1A56549FD,Klassiert,"32.46,5",211
FKRR8KAX,15,Hommes M50,Bezahlt,Online,06.04.2016,Tour du Chablais #2 Bex,F925AB1A862D13EBAF414EE17B4A096A,Overall Hommes,142,Datasport,18672.0,0872FF44425E85B7B00D6FB0E9A505B078D118DF3B6AB5B5E4E37FC1A56549FD,Klassiert,"35.12,0",211
FKRR8KAX,,Hommes M50,Bezahlt,Online,23.03.2016,"Tour du Chablais Prologue, Aigle",E32DDAA229BF585B1995AC5C078C3723,Overall Hommes,,Datasport,18660.0,1AA029831ED404F0D4FA2E595910E12378D118DF3B6AB5B5E4E37FC1A56549FD,Nicht Klassiert,,211
FKRR8KAX,73,(M50) 15 km Männer 50-54 Jahre,Bezahlt,Online,19.03.2016,Kerzerslauf,3278D0EC539A76815B6D20C14ACC73D4,15 km Männer,682,Datasport,18101.0,5360367ECCD9BCD0928AA843FDFEDE3C16D43C95F45242B181D3B5F8C42537AD,Klassiert,"1:06.20,1",3220
FKRR8KAX,81,11.0 km Männer M50,Bezahlt,Post/Bank,27.02.2016,ASICS Bremgarter Reusslauf,22F228B579F7AB3F5EE121DC4B7EA2CC,11.0 km Männer Overall,551,Datasport,18194.0,1D5415D9B8846585FFCC4C5164C57A3F0BB248F6D68DF2D9A9E66C0A11E5873C,Klassiert,"47.24,0",3753
FKRR8KAX,16,"10,6 km Männer 50",Bezahlt,Post/Bank,18.10.2015,"Bremgartenlauf, Bremgarten b.Bern",4C9B023EEE0C7F2F6C6AE66E0EF0C008,"10,6km Overall Männer",66,Datasport,17497.0,F9C1B0736A70B7C326BD8D33413D8374E17D968457167CF392060645A12B97B0,Klassiert,"46.38,6",420
FKRR8KAX,63,Hommes M50,Bezahlt,ESR,03.10.2015,Morat-Fribourg,C5566F92B79406E2FE69A7A93F4C2B92,Overall Hommes Morat-Fribourg,1006,Datasport,17109.0,C9E8BCA72F6D0CFF264F7F33BA0F2C7A913B63B9A6B1884AD43D0CEB9F0CE7AD,Klassiert,"1:20.24,0",2023
FKRR8KAX,167,Marathon Männer 50,Bezahlt,Online,12.09.2015,"Jungfrau-Marathon, Interlaken",973458B766ED5006C07C46EA6EFB296A,Marathon Overall Männer,1020,Datasport,17106.0,0A6800D0DB2884C9421DEC3A79E21F883B82D2B649158498D8691AA6BF4AD9A0,Klassiert,"4:59.32,9",648
FKRR8KAX,5,10.5 km Männer M50,Bezahlt,Online,29.08.2015,"Sommer Gommerlauf, Ulrichen",A276E6140765408840E83ACBA01E4A74,10.5 km Overall Männer,18,Datasport,17751.0,223577237BC7018E66299B6805E06E7740677C9CD479E3C24DA44002F6135D3B,Klassiert,"57.29,3",257
FKRR8KAX,37,Männer 50+,Bezahlt,Online,28.06.2015,"Aletsch-Halbmarathon, Bettmeralp",1B14262843183C12687E9D23A6BF766D,Overall Männer,392,Datasport,17933.0,C0143154015026238BAD8401B817CB6ADD1C6015583DAFD261C9EBFFF2D80DCD,Klassiert,"2:28.53,2",627
FKRR8KAX,15,Hommes M50,Bezahlt,Online,13.05.2015,Tour du Chablais #6 Aigle,43D9FA7358010F2D811E2922B2C452CA,Overall Hommes,165,Datasport,17676.0,06CB3BEBF1A8F8F12B9AF7461D204B5AF8498E32DF7816255C6E41D90A2C9320,Klassiert,"36.28,8",84
FKRR8KAX,14,Hommes M50,Bezahlt,Online,06.05.2015,Tour du Chablais #5 Yvorne,A6DDDB6A40516CFBCEF5094CB8C91BB0,Overall Hommes,159,Datasport,17675.0,DAE613B45E65EEAE4253556F31DFD2B1F8498E32DF7816255C6E41D90A2C9320,Klassiert,"37.33,7",84
FKRR8KAX,14,Hommes M50,Bezahlt,Online,29.04.2015,Tour du Chablais #4 Les Mosses,4B5E754DB633FFA32FEC8EF5EFAFA549,Overall Hommes,174,Datasport,17674.0,F8FB9E6A8EB8C99F1BAEDE302075197EF8498E32DF7816255C6E41D90A2C9320,Klassiert,"38.11,8",84
FKRR8KAX,20,Männer M50,Bezahlt,Post/Bank,25.04.2015,"Chäsitzerlouf, Kehrsatz",EDFB6DE065BCB5FFA9E095FA0B680C66,Overall 12.0km Männer,157,Datasport,17126.0,C8C71F6427B1B2EFB60C6ED0DBE02D2F87D7949819ED3533CA3E93DB4289D9AC,Klassiert,"51.57,2",3297
FKRR8KAX,14,Hommes M50,Bezahlt,Online,22.04.2015,Tour du Chablais #3 Evionnaz,7A2FC2C29FA1116BC6F47F552AD238F2,Overall Hommes,153,Datasport,17673.0,EA24AFEB9845E67AFBEE0EB20EE290A1F8498E32DF7816255C6E41D90A2C9320,Klassiert,"43.08,0",84
FKRR8KAX,12,Hommes M50,Bezahlt,Online,15.04.2015,Tour du Chablais #2 Le Bouveret,D105DD0CE93108A67B04640971CCF60D,Overall Hommes,149,Datasport,17672.0,5FCCFBF944DFA68B898F576435E536E3F8498E32DF7816255C6E41D90A2C9320,Klassiert,"36.25,2",84
FKRR8KAX,19,Hommes M50,Bezahlt,Online,08.04.2015,Tour du Chablais #1 Ollon,718CD7B908F109D0EEDC51888740FC01,Overall Hommes,164,Datasport,17671.0,5ADD5583EFCA70EB38C4D3BAB3AB1687F8498E32DF7816255C6E41D90A2C9320,Klassiert,"30.22,6",84
FKRR8KAX,30,Männer M50,Bezahlt,Post/Bank,28.03.2015,"Badener Limmat-Lauf, Baden",AF03D5BCAB9D68B9C357BC88471574EC,Overall Männer,171,Datasport,17158.0,03C27FB3C4D4571714C32941C4568E0B60A0511AE68F6FA7E702E6151C4A9AB1,Klassiert,"58.34,8",925
