acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
J7KE372U,66,Frauen 45+,Bezahlt,Post/Bank,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",E5BFE92E60DA2F9D886756F25DDA543B,Overall Frauen,362,Datasport,11933,952E7140030CF8E89FD1E80BB4D1EC2E389F3D432BD25EE0D85FFEED92EB8ADB,Klassiert,"3:21.23,6",568
J7KFG725,,Ultra Marathon Frauen F45,Bezahlt,Online,01.07.2017,"Gornergrat Zermatt Marathon, Zermatt",3FE3FB6A2B1F44AC52610136D4A7B255,Ultra Marathon Overall Frauen,,Datasport,19196,7ABA8F74C1B62CFEB168BBE96CFB484F2AEADAC1BC09EFB257CAAEE4EE384D1E,Nicht Klassiert,,noch nicht zugeteilt
J7KFG725,5,Maratona Donne W40,Bezahlt,Online,18.10.2015,"Ascona Locarno Marathon, Locarno",FBB26E9773D8E962746F2E215D519078,Maratona Donne Overall,10,Datasport,17633,FD2FD83DC8E1425F695A0DBC6C973A4CD5474B70568315E08CC98D072D000AB6,Klassiert,"3:28.26,6",71
J7KFG725,4,100-km-Lauf W40,Bezahlt,Online,11.06.2015,"Bieler Lauftage, Biel/Bienne",2872B822565E8BDA638C1A61C75B41EE,100-km-Lauf Frauen,18,Datasport,17114,B5613E1873A5431117B68E3687EAF383D3DF39F9C7989398B6E77DAE5872ACAD,Klassiert,"10:31.08,4",2715
J7KFG725,31,Marathon Frauen 40,Bezahlt,Online,13.09.2014,"Jungfrau-Marathon, Interlaken",14EC139C254E3B6A8B809E1F910349B2,Marathon Overall Frauen,137,Datasport,16106,C7546CEE249E21E36CA5DFDA8F3BFD2C58575551356EAF6E321AAF048C24D704,Klassiert,"4:51.36,2",4692
J7KFG725,11,Frauen 40+,Bezahlt,Online,29.06.2014,"Aletsch-Halbmarathon, Bettmeralp",73832620AB5CEDB131C64FEE3D0BB487,Overall Frauen,59,Datasport,16933,916EEB7D51E5761F9BC57C50CDAE7083DF86C547434DFAD4E88A5B05649AB1F5,Klassiert,"1:19.12,4",853
J7KFG725,10,Bruggelauf Frauen F40,Bezahlt,Post/Bank,11.08.2013,Basler Bruggelauf,C5ACEDEC229EBE224FD6AF6DBF452F4C,Bruggelauf Frauen Overall,27,Datasport,15699,0798724CD453F92CAFC610E40BF8A652FB259750A6307E1D7B3BFA588C0F2478,Klassiert,"1:20.35,1",495
J7KFG725,13,Marathon Frauen F40,Bezahlt,Online,06.07.2013,"Zermatt Marathon, Zermatt",735F6640325C3286D82E1228336C7690,Marathon Overall Frauen,54,Datasport,15196,C9015A0B6ADE2D2C7E2B6696475C83598A04E171F9DC6357781D4535DE439E76,Klassiert,"5:32.52,3",232
J7KFG725,68,Frauen 30+,Bezahlt,Online,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",06D8681CAECE456A5A1BB69B774629AB,Overall Frauen,244,Datasport,12933,AF998470F87E4A7098A27E4A60496139D1EEB203F32523194C2EA3703F676EA6,Klassiert,"2:55.31,1",1095
J7KFG725,2,1/2-Marathon W35,Bezahlt,Online,10.06.2010,"Bieler Lauftage, Biel/Bienne",D5ACD7E9C3483FD2BF122247C3E7F5C7,1/2-Marathon Frauen,9,Datasport,12114,77D68863C79C74ED8CEA9E91B8E092383A678406CD2354E5DE903EA3B558567A,Klassiert,"1:45.18,3",5425
J7KFG725,28,Frauen 30+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",CA9AFDA4C56BA3BC62945E680C12ABF9,Overall Frauen,90,Datasport,11933,214B101AC6E31F60391A740185171BA4718A6AE0B8CB928A1B922913F61D3292,Klassiert,"2:43.03,4",1074
J7KFG725,10,M - W 30,Bezahlt,,25.10.2008,Basler Marathon-Tage,043B84C325BCD99399C9E3A2D95F52EC,Marathon Frauen,18,Datasport,10923,1549CA2DFF2C4A4371004AE5F8AD18A63282E207FBB383F4DC93864146010791,Klassiert,"4:04.14,4",103
J7KFG72U,41,Marathon Hommes H60,Bezahlt,Post/Bank,29.10.2016,Lausanne Marathon,027DE92AFABB0672FC20E419E1E43D89,Marathon Hommes Overall,980,Datasport,18110,C1AA53E5606893E27E3AFA94B701AFF49978D1349C3AE47D2B381D4A0555577D,Klassiert,"4:38.04,7",1284
J7KFG72U,36,20km Hommes H60,Bezahlt,Online,23.04.2016,20km de Lausanne,F5A87D28BA24D0A447CC3B4D5DFD9895,20km Overall Hommes,2717,Datasport,18102,D3A4608556BE862B899B17F88EB5F82E2AAD420C6C3F9D283168EF659F5A5505,Klassiert,"1:46.50,1",3300
J7KFG72U,19,Marathon Hommes H60,Bezahlt,Online,24.10.2015,Lausanne Marathon,ECB7DDD1E81A1C7A897CB56B2F6492CF,Marathon Hommes Overall,671,Datasport,17110,036FA877FD68ED948C8DB26E2BED352B626FE8D9D93CC0EED1F279EA6C583651,Klassiert,"4:09.48,1",1052
J7KFG72U,586,Hommes IV,Bezahlt,Online,07.12.2013,"Course de l'Escalade, Genève",08E53D3E47CE2D7FB8CCE051AC61B566,,,Datasport,15112,EB95DB7C3DFB06897213C97EC7BCAF9B96F84AFC1BC670B0152EE99CD99B3ADF,Klassiert,"38.13,7",21392
J7KFG72U,68,Marathon Hommes IV,Bezahlt,Online,27.10.2013,Lausanne Marathon,71AB97CD831DF41F7B67CB191876FE5D,Marathon Hommes Overall,639,Datasport,15110,29F216AF5D844707F15A71A90F2FE31C30E5EB51A508E91ABA530FAF0DDEF2D2,Klassiert,"3:57.05,7",1182
J7KFG72U,184,(M55) 15 km Männer 55-59 Jahre,Bezahlt,Online,16.03.2013,Kerzerslauf,54FFC94DE338D913DA18E37118527ECB,15 km Männer,2255,Datasport,15101,9C64D98FC2D79255EFEFCAA9BF2CBA9D1A9CE12E2C9E87C40176882A9D2DDB9E,Klassiert,"1:19.47,8",5097
J7KFG72U,195,Duc Hommes IV,Bezahlt,Online,01.12.2012,"Course de l'Escalade, Genève",2130AFA86363DCD77789B4D20CEA2FAD,Overall Duc Hommes,1630,Datasport,14112,74B22393D216DC893B18E8E811CC3209139EBF6D6E33E9B5962A20C36C49280D,Klassiert,"1:30.30,1",3502
J7KFG72U,99,Marathon Hommes 4,Bezahlt,Online,05.05.2012,Genève Marathon for UNICEF,2628A3CE4575684497DDF5A5BD3E7E58,Overall Marathon Hommes,635,Datasport,14934,E1CC6E1E19716C76DAA046CDFD97A4A65406B7C05894AB598DDFA2231C684B43,Klassiert,"4:25.12,9",412
J7KFG72U,44,20km Hommes H55,Bezahlt,Online,28.04.2012,20km de Lausanne,6169DDE3E30EE501A18D724DE8419BA2,20km Overall Hommes,1291,Datasport,14102,F2F83D3CAF47F153779747D1AA6780925B2028D4572EDE04FF122E512699B9A2,Klassiert,"1:43.42,7",2107
J7KFG72U,88,Marathon Hommes IV,Bezahlt,Online,30.10.2011,Lausanne Marathon,08B4A9697D365C46AC85B2ED9B089312,Marathon Hommes Overall,611,Datasport,13110,5383212B8A87B1D44BBA9712F2ED88889F755D2946006449FB9DAB3F359AF41E,Klassiert,"3:57.00,1",756
J7KFG72U,36,Marathon Hommes 4,Bezahlt,Online,14.05.2011,Genève Marathon for UNICEF,2109ED239DD451651D31214B6DD5747A,Overall Marathon Hommes,294,Datasport,13934,6264B3DEBD671F88B936A79E9425F9D57D9C1B474B4510CFA2165D687CD6167A,Klassiert,"3:40.59,4",698
J7KFG72U,31,20km Hommes H55,Bezahlt,Online,30.04.2011,20km de Lausanne,84DC73B58097E84C048A2A183ED0F181,20km Overall Hommes,1148,Datasport,13102,16849FFD7DC0D7B66C1EEEFF9FF675E8C370F369D5FB1BCF69701BAACD171DF4,Klassiert,"1:36.52,2",2205
J7KFG72U,109,Marathon Hommes IV,Bezahlt,Post/Bank,31.10.2010,Lausanne Marathon,D106981C8737530E6D05E4C823280B73,Marathon Hommes,743,Datasport,12110,E68B7DF7A206BC528ABC316D6216BB1954781777804C0751EA3DBA5929391D68,Klassiert,"3:59.04,5",1765
J7KFG72U,71,100-km-Lauf M55,Bezahlt,Post/Bank,10.06.2010,"Bieler Lauftage, Biel/Bienne",081070AEC57E9A94815DF0DFE8D22092,100-km-Lauf Herren,725,Datasport,12114,DD6B4FFF0185AE56A48BD8E73CCB54E6572FC8CE4E549EF425DE16FC0FF19D30,Klassiert,"13:47.53,1",1437
J7KFG72U,38,Marathon Hommes 4,Bezahlt,Online,08.05.2010,Genève Marathon for UNICEF,B4A4A3335DCD8BAC7889BE4D0AB05A29,Overall Marathon Hommes,253,Datasport,12934,340C708673CCE678975836E2D713712B5C768738EC0DBD0A53D19473750F4AA5,Klassiert,"3:52.01,7",655
J7KFG72U,24,20km H55 Hommes,Bezahlt,Online,24.04.2010,20km de Lausanne,AC7A03CFCD0D9181D16FC00A28A38500,20km Overall Hommes,1074,Datasport,12102,440106776EDF18E18C1B8FC18FC5442AAEF24C3E508B46343E2634C9A3809F78,Klassiert,"1:39.54,2",1275
J7KFG72U,282,HOMMES IV,Bezahlt,Online,05.12.2009,"Course de l'Escalade, Genève",D642719375280E7C90D7CDFED050240F,,,Datasport,11112,24B10751F7A4F4DA8AFF4899A61400D65643872C1D79628F1A43E2A49340144F,Klassiert,"34.23,1",18897
J7KFG72U,51,Marathon Hommes IV,Bezahlt,Online,25.10.2009,Lausanne Marathon,013C9DC450C75B7C6010B460C0581960,Marathon Hommes,430,Datasport,11110,550B9966016B1D044CF88092FA8E9CAC214DDA3A76C040DA341CB706303A5D65,Klassiert,"3:39.59,6",721
J7KFG72U,167,Männer 55,Bezahlt,ESR,05.09.2009,"Jungfrau-Marathon, Interlaken",8E8547E554C95361C60601B2C11EB3AB,Overall Männer,2293,Datasport,11106,4F708E474BF25C7B8A98AC45AC5076379EA7CF07B19385D3F902E5DCD9F062E6,Klassiert,"5:36.23,7",4160
J7KFG72U,74,Raid Nature,Bezahlt,Post/Bank,29.08.2009,"Course du Mandement, Satigny",EA2F1D223E12A250F8477FC360C64E8F,,,Datasport,11482,0B97E713376F029F06EF5A230AF80450839FA117EE75A1C27CD1317073798637,Klassiert,"2:05.08,3",114
J7KFG72U,60,Männer 55+,Bezahlt,Post/Bank,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",9D14323EBA43EC2521579B0FCA3EB603,Overall Männer,880,Datasport,11933,414AEB84C12320AD872350C4D5F0F71E0EBD21E2F6D21332F10B4D55C5BFE1E1,Klassiert,"3:05.28,6",1166
J7KFG72U,40,Marathon Hommes 4,Bezahlt,Online,10.05.2009,Genève Marathon for UNICEF,F8041D7A822877A555C50F0CD6AA92EC,Overall Marathon Hommes,291,Datasport,11934,05F91F29D0065F1827FF32EF9F8A193C1154339038400B65358EA1DD2862C015,Klassiert,"3:38.36,9",359
J7KFG72U,416,HOMMES IV,Bezahlt,,06.12.2008,"Course de l'Escalade, Genève",1B9D935CE84D9158ADF1013ADA2BDB06,,,Datasport,10112,FA9B660F78BDB8F73F1BE1E23DDB337BCC9265A6EA5C71C7ABE1A77420341FDA,Klassiert,"35.58,2",18761
J7KFG72U,28,Marathon Hommes 4,Bezahlt,,28.09.2008,Genève Marathon,E1DA7CF5E45D64E824AA7F1F9B1D15E4,Overall Marathon Hommes,226,Datasport,10934,BE598744DB655496AC897B17427BCE4D85D67E4669B0578BC640D3AE17704ADE,Klassiert,"3:42.17,6",703
J7KFG72U,43,Raid Nature,Bezahlt,,30.08.2008,"Course du Mandement, Satigny",B7FDFBBF92BB09D64E8DE023AFF2DB36,,,Datasport,10482,723FBEBD38E1DB2C0AE9DF440F4A350C3E4AE2CDF5E27755EE3FD274D7C5CB0D,Klassiert,"2:26.37,7",56
J7KFG72U,243,DUC HOMMES IV,Bezahlt,,01.12.2007,"Course de l'Escalade, Genève",4511D44A065281E591B3292D6BE96239,DUC HOMMES,1984,Datasport,9112,52B2898505B5A1921115D33FB781C3F6C9E1F76FC8E1D153ED14B856D51A3390,Klassiert,"1:31.19,8",33294
J7KFG72U,107,Marathon Hommes IV,Bezahlt,,21.10.2007,Lausanne Marathon,6168178397F85F8C79FBFFECFEA59186,Marathon Hommes,774,Datasport,9110,C843C0AB567EA0FF9EAB511D361CDF17A1F587D8A9D31B1150671C4AA410F00E,Klassiert,"4:00.01,9",1076
J7KFG72U,68,Marathon Hommes 4,Bezahlt,,06.05.2007,Genève Marathon,8F81359AE31E55E0CE46908725FDA11E,Overall Marathon Hommes,506,Datasport,9934,A1E9A84DBDA5FBE1EEA3759A17948AC27F2461906A7E5F2C2F223A45D5D7A809,Klassiert,"4:04.17,6",578
J7KFU72Q,8,20 km Skating Frauen AK I,Bezahlt,Online,05.03.2016,"Int Ganghoferlauf, Leutasch (A)",37C9617E5D491FB9A78D278E28923F74,20 km Skating Frauen,45,Datasport,18521,C444AA8B1A05AC6F5AFFAF8972FD5B8BD9151ECB41325C57FF7D4819A19669A2,Klassiert,"1:14.49,5",244
J7KFU72Q,4,G 20.2 km Frauen W30,Bezahlt,Online,23.08.2015,"Rheinfall-Lauf, Neuhausen",74A09CF12BBC5E548A8B24C83E6E99DF,Overall Frauen ZKB Züri-Lauf-Cup,8,Datasport,17922,61164828DB423867B54AE0FBC8C38DAEC1D2AD46A8F9AA2FE250B88F083C3781,Klassiert,"1:35.27,1",3011
J7KFU72Q,4,20 km Skating Frauen AK I,Bezahlt,Online,28.02.2015,"Int Ganghoferlauf, Leutasch (A)",5F61439CF7062E8179CD1D1F9F72AFCF,20 km Skating Frauen,25,Datasport,17521,CDC84594CD0EA3D880D2B63E7A40DA9C2F3F8A0816E8E5C095880C3BDD9E032F,Klassiert,"1:11.28,0",71
J7KFU72Q,14,17.5km Skating Frauen AK I,Bezahlt,Online,01.03.2014,"Int Ganghoferlauf, Leutasch (A)",EDC2BF32719E4D66647208DA9757DDE7,17.5 km Skating Frauen,57,Datasport,16521,93EC252F5C6063D351B6F67BA4F1664796D58E1AEB4F98699F6950417239F62E,Klassiert,"1:04.10,6",223
J7KFU72Q,4,Women,Bezahlt,Post/Bank,05.07.2013,Bikes & Beats Saalbach-Hinterglemm (A),03AEF338E17EC1A0EBDB0549730CCEA5,Overall Women,4,Datasport,15680,907498F0803116E62E06C98FE2BEE0958E0715F0A625A042E874E3F01CED8839,Klassiert,"14.24,5",6
J7KFU72Q,,Power Track Seniorinnen 1,Vorgemeldet,Keine Zahlung,22.06.2013,"Black Forest ULTRA Bike Marathon, Kirchzarten (D)",4838774F889D58E02488809D39CD52A8,Overall Power Track Frauen,,Datasport,15370,BCB5E66907AADE4D3107D7EE04292F00EF29F00B995AACFE80B1A86E23DC049D,Nicht Klassiert,,2354
J7KFU72Q,,30km Solemar Ladies Cup Seniorinnen 1,Bezahlt,Post/Bank,08.09.2012,"Schwarzwald Bike Marathon, Furtwangen (D)",9497AF11898B46F780D00CA75CED427D,30km Solemar Ladies Cup,,Datasport,14387,30917FA26E70741B38F47FB9D50B03E69AE57BE0CA8D2A34F4D36C29E94422AA,Nicht Klassiert,,4056
J7KFU72Q,10,Marathon Seniorinnen 1,Bezahlt,Online,16.06.2012,"Black Forest ULTRA Bike Marathon, Kirchzarten (D)",91BEF1CAF63E754AC4F56238E00C6B1E,Overall Marathon Frauen,26,Datasport,14370,B7C4CFE4EF1AA8A2F71D8671A489063CB2C4441F1A75A79A837B66A8AD33252E,Klassiert,"4:13.29,2",3534
J7KFU72Q,,Women,Bezahlt,Post/Bank,15.06.2012,"Rocky Mountain BIKE Marathon, Willingen (D)",E3602D532154F7564AEDAFD6D2921C3B,,,Datasport,14315,67DF90D1356AFB8BFFA6D4D00610F2266EF05462A485A83CBFFBB8A0BF4B3107,Nicht Klassiert,,1047
J7KFU72Q,30,Ronda Piccola Women,Bezahlt,Post/Bank,28.04.2012,"Rocky Mountain BIKE Marathon, Riva del Garda (I)",557F361776EABB13AD98914861C2B254,Ronda Piccola Women,30,Datasport,14311,DB06D3A78136433D80A74D4A71328BBB2B02D0BA10CE120A95E712677D5015E6,Klassiert,"3:13.48,9",1083
J7KFU72Q,3,42 km Skating Frauen Allg. Klasse,Bezahlt,Online,03.03.2012,"Int Ganghoferlauf, Leutasch (A)",50E74E61ED610D70184006605A62539C,42 km Skating Frauen,12,Datasport,14521,ACBBBDBD29F904D88F979187C73DE74AE2ADB2B9C97EF9EACC0592CD81444AA5,Klassiert,"2:36.53,3",1182
J7KFU72Q,5,68km Dames,Bezahlt,Online,19.08.2011,"Grand Raid, Verbier/Grimentz",C4BAA566050CC3ED1F463E02C157DD50,68km Hérémence Dames,14,Datasport,13303,0896C5364D337AAC35BB4DBDE739935DAA5CE0C0212CAD7EFF9405DA66B55E57,Klassiert,"6:01.15,9",4009
J7KFU72Q,5,Mittelstrecke Frauen,Bezahlt,Online,25.06.2011,"Spessart Bike Marathon, Frammersbach (D)",652DB8D37AADC06D4DF695E0F0D19B4A,Mittelstrecke Overall Frauen,20,Datasport,13690,409CA207DE12210CF86493965839DEBD20441EA187F05EEED776F108AF7AB6E6,Klassiert,"3:42.19,8",2255
J7KFU72Q,19,Kleine Runde Women,Bezahlt,Post/Bank,11.06.2011,"Rocky Mountain BIKE Marathon, Willingen (D)",2F40660668B929F924D12BF903FA1870,Kleine Runde Women,19,Datasport,13315,BAFF7306E6D09BF6C0F51A3B5C12DB031E2A7DAFF2C64BADABA6CC4C663F2F86,Klassiert,"2:57.39,1",1896
J7KFU72Q,17,Ronda Grande Women,Bezahlt,Post/Bank,29.04.2011,"Rocky Mountain BIKE Marathon, Riva del Garda (I)",96896A062AFA17EB5064A94EB79700A2,Ronda Grande Women,17,Datasport,13311,D6D4059E5CE311780036803D2919101532AA372605635443C4353356023B70A7,Klassiert,"5:04.49,3",1584
J7KFU72Q,16,Marathon Damen Hauptklasse A,Bezahlt,Online,13.03.2011,"Engadin Skimarathon, Maloja/S-Chanf",2F917A440E5199F202EEC62CB4573556,Marathon Frauen,189,Datasport,13705,6AF57B039349C402BDAC30B97FAD6E185EF31AC0456395B8C5FFBC4F6F40BC65,Klassiert,"2:37.54,2",3061
J7KFU72Q,16,Frauen 20+,Bezahlt,Online,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",028E087777DE9E9274CD6D86DE429899,Overall Frauen,82,Datasport,12933,8F64620B042DF70EE884BD8EC18B11B14C7FA6455547CDF2345A8D280EF69C6B,Klassiert,"2:34.05,1",977
J7KFU72Q,12,Frauen 20+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",6E106247777D941A3C0E0ED86E1C13B7,Overall Frauen,55,Datasport,11933,D09ED0C8178ACAE58F51512F5D326D83908A655A633A21471B3EFABAD1B79BBD,Klassiert,"2:36.14,3",641
J7KFU72Q,24,Damen Hauptklasse B,Bezahlt,Online,08.03.2009,"Engadin Skimarathon, Maloja/S-Chanf",52CF193AA4E80C0308EB95C40D06E5DB,Marathon Frauen,322,Datasport,11705,4C9E9C8F5EC1090300B84DFFABC3C21B54C36544BFECC916FFF3FBDF6AB442AD,Klassiert,"2:47.39,1",4472
J7KG3723,54,Garçons 15-16,Bezahlt,Online,23.04.2016,20km de Lausanne,8BC2DA2327F564E485018964BA1E7143,,,Datasport,18102,A9CDB02C668587ACA5BE0BAADB9A40C27D268314778754EF906526BBDBF2A197,Klassiert,"17.04,9",30119
J7KG3723,85,Jogger masculin  8.6km,Bezahlt,Post/Bank,03.10.2015,Morat-Fribourg,47529CA8B0D387E19B22794E5C938813,Overall Hommes Courtepin,85,Datasport,17109,6D60DE3E5680E1CAA749323D965A8E47959AB190FCB78435E488AD799468B096,Klassiert,"43.29,9",10735
J7KG3723,4,5km Hommes U16,Bezahlt,Online,26.09.2015,"1020 Run, Renens",7E9C41FAA228B851E0D89CDF4A443BDD,5km Hommes Overall,9,Datasport,17787,5175284026707DB264A6C967E4D8352F18F750501EF2F9F8FB82EC21F02C8CF0,Klassiert,"21.53,0",323
J7KG3723,,Père Noël 2.4km,Bezahlt,Post/Bank,13.12.2014,"Christmas Midnight Run, Lausanne",3D2297641FFF8BA61A8014528785310D,,,Datasport,16157,F07BD4668B9702D7C1FD98011D18AE9819F94C137FC65971408486F15E7474FF,Klassiert,"28.15,0",5232
J7KG3723,,"11.6 km Marche, Walking, Nordic Walking",Bezahlt,Online,13.09.2014,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",CA2B01BDF41727558F1B41AEA3D42F9C,,,Datasport,16861,0262CC2796C5129497681ED56A783DE3BEEEF6A4F872A917C2640559A22F8508,Nicht Klassiert,,1548
J7KG3723,,Père Noël 2.4km,Bezahlt,Keine Zahlung,14.12.2013,"Christmas Midnight Run, Lausanne",7AF70FB4F95C20D706102B3EF5CDB8F5,,,Datasport,15157,BA48978B3595FFF0BF8EC63125780071C6BF17A71CD9F27C9E969A6859AFB49A,Klassiert,"23.43,5",3835
J7KG3723,41,Ecoliers C 4km,Bezahlt,Online,28.04.2012,20km de Lausanne,94D13CF64BD7AD9A981C301C18D9F066,,,Datasport,14102,99C7A7EB515FCE71835B72B0F10BA5393B6E843A0517443BF31A973BE11F3D49,Klassiert,"18.33,1",19157
J7KG3723,100,Ecoliers D 2km,Bezahlt,Post/Bank,30.04.2011,20km de Lausanne,585C3E95DA19E82B298D12E6B37D18B0,,,Datasport,13102,B13DAB35B6814C38E3F39237BB87F67C59C3AEE6BBEEA1CFDA422DAB9AA9D1CF,Klassiert,"9.30,0",20362
J7KG3723,,Ecoliers D 2km,Bezahlt,Post/Bank,24.04.2010,20km de Lausanne,F07576E86D5A304AB428ED67EDD1F38D,2km Overall Ecoliers,,Datasport,12102,94899CFBB2D354619D86431351A7A5EC3DBFDE981FDBF19EFEE53E9E1ABD0D7F,Klassiert,"10.04,9",20929
J7KG3723,29,Garçons 2001-2002 2.6km,Bezahlt,ESR,25.10.2009,Lausanne Marathon,B9AD1937A9346CE090625B8FEEB291CA,Mini garçons 2.6km,112,Datasport,11110,BD1AAD1BE018DA1280D83366D6488FB399BE1015F881C5028C4F9F7E11849EA1,Klassiert,"12.47,1",15188
J7KG3723,12,Murmeltierlauf Schüler,Bezahlt,Post/Bank,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",126986BB6479D97C23BF1BA572F143EE,,,Datasport,11933,7C912E5363E3A2CCF69225968DC5C0500734BCB386FCD906CBB5BA5107883EEA,Klassiert,"6.00,0",2037
J7KG3723,135,Poussins 2km,Bezahlt,Post/Bank,25.04.2009,20km de Lausanne,6F26615C2D823EB7EC4049839BA3C30C,2km Overall Ecoliers,608,Datasport,11102,41FC4214553E9EC3B5CD11855D9AC5064FBEDDAD869C5E8CCDDBA2D9900D22F3,Klassiert,"10.40,9",20506
J7KG3723,219,POUSSINS B,Bezahlt,,06.12.2008,"Course de l'Escalade, Genève",B1E6AFD4145803FA1684164F34CFBF57,,,Datasport,10112,C38CE923E209397513DC1AFD99A18CA4C934B0ADC8F0BB6A091213801B5E5AF0,Klassiert,"10.25,9",21371
J7KG3723,39,Garçons 2000-2001,Bezahlt,,26.10.2008,Lausanne Marathon,40914ACE29A26C6DAA1A8DE6C3555898,Mini Garçons,271,Datasport,10110,B06D8066F2154428F2FCDDE792A1B215533DC6679436D85BE6270104C56612E8,Klassiert,"22.50,8",10169
J7KG672N,39,Ultra Marathon Männer M55,Bezahlt,Post/Bank,05.07.2014,"Zermatt Marathon, Zermatt",3F041E36CB8572FA72CD6E08DBF065AD,Ultra Marathon Overall Männer,347,Datasport,16196,7A93C80E442399A43426752655CF43D29CCC61DEEDF697D1CFBDB0324D4163A4,Klassiert,"7:21.28,9",5583
J7KG672N,88,Ultra Marathon Männer M50,Bezahlt,Post/Bank,06.07.2013,"Zermatt Marathon, Zermatt",00B9C882D3B90660AB8CAB9458B93946,Ultra Marathon Overall Männer,314,Datasport,15196,307ED48BEFAC3499DFC20131EF3405FEA1BEB3E7CAEAE78832A3AA506DFBFDA1,Klassiert,"7:06.58,8",5571
J7KG672N,,Männer 55+,Bezahlt,Online,30.06.2013,"Aletsch-Halbmarathon, Bettmeralp",30E3A820490A48D27B39D2D68BF7BAAE,Overall Männer,,Datasport,15933,33AF4682F201D2596193327780A1647A28F2FF4E26595DD1C42F686E2496C96B,Nicht Klassiert,,1719
J7KG672N,65,Männer 55+,Bezahlt,Online,24.06.2012,"Aletsch-Halbmarathon, Bettmeralp",84AC02483EA46FCC0CC7C10EC5BB149D,Overall Männer,1150,Datasport,14933,5053F8875A49C83D9BC03B464AFC1FD6AB3527F141F1FA1DC86AD15C9DFF421C,Klassiert,"3:02.38,7",2385
J7KG672N,88,Männer 50+,Bezahlt,Post/Bank,26.06.2011,"Aletsch-Halbmarathon, Bettmeralp",A513C5BDF9538B126CC6DD9C2001BCBD,Overall Männer,829,Datasport,13933,995E99DC9B926A2AE946FCFCFF8550E3C16018F636A13CD23E4377F61DCF1B36,Klassiert,"2:49.39,6",2132
J7KG672N,105,Männer M50,Bezahlt,Online,10.07.2010,"Zermatt Marathon, Zermatt",1FE73F62B0C0FD32C0F531D925C46955,Overall Männer,553,Datasport,12196,A3A89617C2A3F71D581AEEA5419B401824A9AB3509CC36A34BA9936B58CB2962,Klassiert,"5:53.51,4",460
J7KG672N,111,Männer 50+,Bezahlt,Online,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",7B460A12E004C83BFEC86B07BEC693CB,Overall Männer,850,Datasport,12933,62B4FE7290610BC8F06C2A6A00CA01AC3F052D0392301507D7460FB6C7282D8D,Klassiert,"2:53.13,1",1403
J7KG672N,95,Männer 50+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",C84B84EEA06C4C08DD1A97D4F6828F5C,Overall Männer,821,Datasport,11933,9D45F0510F5406174FB1C29B6F058A01FBFD99411FB2FB4904DF541486754B64,Klassiert,"2:58.54,4",977
J7KG9721,20,Herren 60+,Bezahlt,Online,29.05.2016,"Blüemlisalp-Lauf, Reichenbach",6F36FA314CAEC2DF9EA9F351DBFE31AB,Overall 10 Meilen Herren,342,Datasport,18409,392F95AF3435B83ABB83551CC1043586AAEB116EB9C3F61FF3A7892E77BE6831,Klassiert,"1:50.15,3",554
J7KG9721,29,15 km Männer M60,Bezahlt,Post/Bank,02.11.2014,"Gurtenclassic, Wabern",1D96B924F0D6CE62D06A46742498D567,Overall Lauf 15 km Männer,419,Datasport,16160,B69ACE70BCF2B5F66EC5C75992B1218338CADA5D1CC530B6560363056CAF6AF5,Klassiert,"1:37.17,2",111
J7KG9721,19,Männer M65,Bezahlt,Post/Bank,04.06.2014,"Gempenlauf, Dornach",34FB923883C015AC59D6998FF8D3C201,Overall Männer,467,Datasport,16331,C68DB6147322FD9E6A91243374686D8FFCB49D5858AF23682361311865D29623,Klassiert,"54.32,0",335
J7KG9721,12,Inferno Halbmarathon Männer 60-64 Jahre,Bezahlt,Post/Bank,19.08.2011,"Inferno Triathlon, Mürren",85673F64EE0B9B8B526DDAFC56BC1C9B,Inferno-Halbmarathon Männer Overall,336,Datasport,13532,DBDBC3F6847C4AC12DBE690F17057265DF9D70E5DFE5964E4BC8394F1CC1318C,Klassiert,"3:49.19,3",1241
J7KG9721,20,Männer M60,Bezahlt,Post/Bank,08.06.2011,"Gempenlauf, Dornach",72269EC84D18E35DA979F7A842CE232E,Overall Männer,353,Datasport,13331,0CA21E935C8140BDB07F66F5B90346FD8FBA9B105F6A5F7509D2B852FD299B98,Klassiert,"47.23,7",461
J7KG9721,87,Männer M60,Bezahlt,Online,26.02.2011,ASICS Bremgarter Reusslauf,AF2C3E3F1B86C9319316B8D2EF770C87,Overall 11.0km Männer,1358,Datasport,13194,2836B86AD1D6FB16DA18C7D9B08B22A0B1D7B6C52000EA2F5BD38B7CC8D8A0ED,Klassiert,"54.52,3",1813
